timestamp,ue_id,cell_id,slice,cqi,sinr_db,rsrp_dbm,rsrq_db,mcs,prb_allocated,buffer_occupancy,throughput_mbps,latency_ms,packet_loss
301,UE_0046,CELL_002,URLLC,15,24.85,-85.53,-15.52,15,3,0.765,88.52,5.75,0.0059
301,UE_0047,CELL_006,mMTC,10,14.86,-90.44,-16.53,10,3,0.372,10.39,1.98,0.0228
301,UE_0048,CELL_006,eMBB,1,-3.56,-96.66,-10.49,0,18,0.695,4.04,3.78,0.0048
301,UE_0049,CELL_003,URLLC,15,24.75,-120.68,-17.62,15,2,0.885,110.21,13.57,0.018
302,UE_0000,CELL_001,eMBB,13,20.79,-94.18,-25.5,13,3,0.416,10.76,1.16,0.0265
302,UE_0001,CELL_005,URLLC,3,0.57,-95.02,-16.72,2,4,0.155,4.22,7.74,0.0062
302,UE_0002,CELL_003,mMTC,5,5.79,-91.9,-15.33,4,10,0.998,19.31,0.86,0.0337
302,UE_0003,CELL_006,eMBB,9,13.4,-82.86,-16.0,9,6,0.988,48.38,2.64,0.0424
302,UE_0004,CELL_000,URLLC,11,17.93,-105.0,-8.43,12,11,0.249,5.62,9.98,0.0254
302,UE_0005,CELL_004,mMTC,12,18.72,-102.98,-14.46,11,19,0.522,10.04,0.61,0.0244
302,UE_0006,CELL_006,eMBB,11,17.67,-99.37,-15.26,12,18,0.053,36.44,3.8,0.0276
302,UE_0007,CELL_001,URLLC,15,25.22,-97.64,-11.22,14,2,0.975,72.54,4.46,0.0019
302,UE_0008,CELL_005,mMTC,11,17.55,-96.97,-15.21,11,6,0.662,0.87,3.9,0.0329
302,UE_0009,CELL_002,eMBB,0,-14.44,-96.18,-11.77,1,7,0.73,0.1,5.77,0.022
302,UE_0010,CELL_006,URLLC,8,10.08,-105.66,-12.26,9,7,0.381,5.82,0.5,0.046
302,UE_0011,CELL_004,mMTC,10,14.54,-107.98,-11.3,10,12,0.62,34.97,7.0,0.0254
302,UE_0012,CELL_005,eMBB,8,11.16,-70.34,-10.43,7,8,0.159,25.46,0.5,0.0376
302,UE_0013,CELL_004,URLLC,15,28.91,-121.8,-14.89,15,8,0.06,45.35,4.06,0.028
302,UE_0014,CELL_005,mMTC,13,20.26,-89.19,-13.23,13,18,0.506,7.89,7.23,0.0187
302,UE_0015,CELL_006,eMBB,5,5.76,-84.65,-5.76,5,4,0.927,0.76,5.47,0.0211
302,UE_0016,CELL_000,URLLC,13,21.17,-87.5,-14.94,13,17,0.025,25.78,0.5,0.0154
302,UE_0017,CELL_003,mMTC,12,18.19,-105.37,-18.02,13,12,0.906,0.97,7.99,0.0178
302,UE_0018,CELL_002,eMBB,10,15.47,-77.3,-10.6,11,12,0.243,61.91,3.6,0.0219
302,UE_0019,CELL_006,URLLC,5,4.71,-104.41,-14.43,6,6,0.645,10.25,2.76,0.0138
302,UE_0020,CELL_000,mMTC,2,-0.47,-81.69,-14.95,1,4,0.805,5.28,2.29,0.0206
302,UE_0021,CELL_000,eMBB,11,17.19,-91.54,-17.63,10,8,0.753,52.01,2.74,0.0217
302,UE_0022,CELL_001,URLLC,5,5.27,-93.24,-9.12,5,17,0.652,14.22,8.17,0.0107
302,UE_0023,CELL_003,mMTC,15,28.58,-90.8,-18.4,16,5,0.756,52.45,1.29,0.0011
302,UE_0024,CELL_006,eMBB,11,16.97,-96.74,-5.7,12,3,0.493,7.18,0.57,0.0055
302,UE_0025,CELL_005,URLLC,13,20.98,-97.1,-10.87,12,8,0.18,37.37,11.4,0.0251
302,UE_0026,CELL_001,mMTC,6,7.92,-71.88,-14.58,7,19,0.091,39.94,1.84,0.0397
302,UE_0027,CELL_003,eMBB,8,11.53,-104.56,-14.57,9,18,0.478,28.95,3.36,0.0064
302,UE_0028,CELL_001,URLLC,9,12.14,-108.58,-6.87,10,13,0.432,31.4,7.89,0.0141
302,UE_0029,CELL_006,mMTC,9,13.93,-96.19,-9.89,10,5,0.259,8.78,7.64,0.0331
302,UE_0030,CELL_003,eMBB,3,1.68,-109.22,-17.67,2,10,0.093,0.88,1.19,0.0184
302,UE_0031,CELL_003,URLLC,8,10.97,-64.66,-11.79,8,9,0.856,47.04,7.53,0.0131
302,UE_0032,CELL_002,mMTC,8,11.38,-88.7,-13.28,8,17,0.561,63.26,4.39,0.0439
302,UE_0033,CELL_004,eMBB,15,25.31,-84.0,-13.96,16,16,0.616,2.7,5.92,0.0073
302,UE_0034,CELL_002,URLLC,5,5.42,-74.92,-2.43,5,11,0.144,5.11,12.91,0.0106
302,UE_0035,CELL_000,mMTC,10,15.63,-86.23,-14.45,11,3,0.555,62.97,4.74,0.0498
302,UE_0036,CELL_004,eMBB,6,6.83,-102.95,-10.95,5,18,0.233,63.87,8.0,0.0426
302,UE_0037,CELL_002,URLLC,6,6.14,-110.69,-15.83,6,14,0.963,0.52,0.5,0.0223
302,UE_0038,CELL_001,mMTC,9,13.6,-89.23,-9.48,10,17,0.372,77.33,2.01,0.0275
302,UE_0039,CELL_000,eMBB,9,13.78,-92.92,-11.59,9,12,0.588,72.41,12.41,0.0285
302,UE_0040,CELL_005,URLLC,10,14.14,-90.73,-12.06,11,17,0.653,22.68,3.9,0.0339
302,UE_0041,CELL_001,mMTC,15,29.77,-93.76,-16.08,16,15,0.772,19.74,19.74,0.0143
302,UE_0042,CELL_000,eMBB,12,18.96,-89.09,-6.59,13,19,0.361,25.88,0.78,0.0068
302,UE_0043,CELL_002,URLLC,10,15.25,-96.14,-16.06,9,17,0.346,40.5,11.65,0.0435
302,UE_0044,CELL_005,mMTC,13,20.38,-70.64,-16.13,13,7,0.971,0.1,5.56,0.0157
302,UE_0045,CELL_005,eMBB,15,34.55,-83.16,-15.22,15,16,0.217,0.66,3.91,0.0349
302,UE_0046,CELL_002,URLLC,2,-0.97,-94.68,-15.1,2,15,0.989,5.2,2.33,0.0319
302,UE_0047,CELL_001,mMTC,7,9.66,-105.59,-14.03,8,13,0.894,17.47,0.76,0.0203
302,UE_0048,CELL_002,eMBB,10,15.93,-98.0,-17.23,10,3,0.624,7.87,1.81,0.0352
302,UE_0049,CELL_001,URLLC,10,15.2,-108.19,-7.29,9,13,0.658,17.16,8.0,0.0092
303,UE_0000,CELL_006,eMBB,7,9.48,-96.92,-13.02,7,11,0.237,1.31,12.81,0.0035
303,UE_0001,CELL_001,URLLC,9,13.65,-107.68,-16.25,10,11,0.197,19.28,4.73,0.0155
303,UE_0002,CELL_006,mMTC,6,6.44,-95.76,-8.81,5,7,0.706,3.93,3.24,0.0064
303,UE_0003,CELL_004,eMBB,9,13.82,-99.1,-16.3,10,10,0.404,4.14,2.66,0.0385
303,UE_0004,CELL_000,URLLC,15,35.0,-93.36,-8.85,16,8,0.985,41.36,10.09,0.0466
303,UE_0005,CELL_003,mMTC,11,16.46,-92.4,-9.09,12,13,0.246,120.0,11.36,0.0048
303,UE_0006,CELL_004,eMBB,3,0.37,-80.91,-13.02,4,17,0.056,2.34,6.16,0.0137
303,UE_0007,CELL_005,URLLC,12,18.6,-89.11,-6.6,13,14,0.675,111.64,6.08,0.0091
303,UE_0008,CELL_001,mMTC,6,6.24,-91.4,-12.13,7,3,0.724,0.86,0.62,0.012
303,UE_0009,CELL_002,eMBB,13,21.67,-98.92,-12.47,14,7,0.782,27.52,1.74,0.0109
303,UE_0010,CELL_006,URLLC,6,6.18,-126.97,-9.49,5,3,0.272,32.1,2.74,0.0119
303,UE_0011,CELL_006,mMTC,7,9.31,-97.89,-19.88,7,18,0.505,39.1,13.0,0.0013
303,UE_0012,CELL_005,eMBB,7,9.59,-88.25,-14.22,8,14,0.666,1.99,1.23,0.0261
303,UE_0013,CELL_000,URLLC,10,15.01,-104.48,-13.67,9,8,0.317,4.12,0.5,0.048
303,UE_0014,CELL_006,mMTC,7,8.84,-77.32,-17.75,6,18,0.88,53.21,6.51,0.0246
303,UE_0015,CELL_004,eMBB,2,-0.37,-95.01,-18.31,2,5,1.0,1.95,9.14,0.0402
303,UE_0016,CELL_000,URLLC,10,15.14,-91.7,-19.22,10,9,0.767,5.86,3.23,0.034
303,UE_0017,CELL_001,mMTC,8,10.71,-102.0,-17.34,8,5,0.091,41.0,3.21,0.0318
303,UE_0018,CELL_004,eMBB,15,24.09,-110.49,-14.89,16,7,0.253,31.63,18.0,0.0246
303,UE_0019,CELL_006,URLLC,10,14.45,-95.41,-9.34,10,10,0.45,145.48,0.5,0.0396
303,UE_0020,CELL_000,mMTC,8,10.36,-103.41,-5.55,9,18,0.153,44.73,10.47,0.0367
303,UE_0021,CELL_003,eMBB,15,29.69,-98.03,-9.29,15,3,0.035,4.72,0.5,0.0156
303,UE_0022,CELL_006,URLLC,11,17.63,-95.64,-9.58,12,12,0.174,102.67,0.5,0.0465
303,UE_0023,CELL_001,mMTC,9,12.91,-108.88,-11.36,8,8,0.131,4.57,4.14,0.0098
303,UE_0024,CELL_003,eMBB,12,19.13,-85.76,-12.51,13,11,0.963,17.36,5.95,0.0354
303,UE_0025,CELL_001,URLLC,14,23.81,-77.89,-12.99,13,12,0.449,21.42,2.57,0.0235
303,UE_0026,CELL_000,mMTC,15,26.61,-90.44,-11.0,14,17,0.704,46.21,1.38,0.0499
303,UE_0027,CELL_003,eMBB,6,6.76,-102.41,-8.96,7,3,0.784,91.88,9.29,0.0016
303,UE_0028,CELL_002,URLLC,9,13.45,-108.22,-5.22,8,7,0.719,25.85,0.59,0.0356
303,UE_0029,CELL_006,mMTC,12,18.73,-105.97,-10.17,12,15,0.689,12.56,16.04,0.0054
303,UE_0030,CELL_005,eMBB,13,20.5,-94.87,-11.77,14,15,0.872,154.94,10.1,0.0158
303,UE_0031,CELL_004,URLLC,5,5.03,-85.04,-9.77,4,7,0.283,27.27,3.3,0.0166
303,UE_0032,CELL_005,mMTC,12,19.55,-112.4,-17.81,13,1,0.658,11.22,11.21,0.029
303,UE_0033,CELL_003,eMBB,11,16.22,-110.76,-16.99,11,13,0.04,75.35,3.86,0.0209
303,UE_0034,CELL_000,URLLC,13,21.91,-110.54,-9.17,14,5,0.002,28.54,18.31,0.0116
303,UE_0035,CELL_001,mMTC,8,10.35,-109.09,-10.73,9,15,0.848,49.87,1.55,0.0123
303,UE_0036,CELL_003,eMBB,11,16.39,-99.98,-15.0,10,14,0.584,13.04,0.5,0.0301
303,UE_0037,CELL_003,URLLC,6,7.18,-100.82,-7.51,6,9,0.799,9.3,1.68,0.0353
303,UE_0038,CELL_000,mMTC,9,13.15,-111.21,-11.85,8,13,0.089,5.33,3.69,0.0276
303,UE_0039,CELL_006,eMBB,12,19.39,-103.74,-22.6,12,2,0.427,39.29,1.18,0.0291
303,UE_0040,CELL_002,URLLC,10,15.02,-109.02,-12.17,11,8,0.504,7.53,4.8,0.0125
303,UE_0041,CELL_005,mMTC,2,-0.4,-77.8,-10.59,3,14,0.945,3.64,6.82,0.0411
303,UE_0042,CELL_004,eMBB,8,10.77,-105.27,-12.95,8,8,0.49,18.77,7.29,0.0497
303,UE_0043,CELL_003,URLLC,14,23.35,-83.71,-9.37,13,14,0.249,6.73,12.96,0.0121
303,UE_0044,CELL_003,mMTC,9,12.5,-76.24,-9.56,8,16,0.944,4.34,18.81,0.0303
303,UE_0045,CELL_001,eMBB,15,26.8,-96.75,-14.99,15,1,0.359,42.87,1.96,0.0438
303,UE_0046,CELL_004,URLLC,15,27.93,-106.59,-11.47,14,14,0.208,1.69,6.53,0.0398
303,UE_0047,CELL_006,mMTC,13,20.27,-79.78,-12.42,13,3,0.562,13.76,15.43,0.007
303,UE_0048,CELL_004,eMBB,15,27.63,-106.59,-8.48,14,1,0.352,18.99,6.23,0.0091
303,UE_0049,CELL_006,URLLC,5,5.14,-93.63,-11.03,5,18,0.728,47.5,7.14,0.0201
304,UE_0000,CELL_005,eMBB,13,21.44,-110.89,-17.22,13,2,0.682,40.98,7.18,0.0487
304,UE_0001,CELL_000,URLLC,10,15.59,-99.01,-10.19,9,12,0.606,5.99,6.96,0.0344
304,UE_0002,CELL_000,mMTC,10,14.81,-84.85,-16.37,10,7,0.546,31.55,1.85,0.0137
304,UE_0003,CELL_004,eMBB,15,30.56,-92.99,-9.19,14,1,0.185,30.14,6.81,0.0271
304,UE_0004,CELL_002,URLLC,9,12.27,-100.21,-11.53,8,14,0.743,40.87,2.39,0.0082
304,UE_0005,CELL_003,mMTC,12,19.72,-91.66,-11.29,13,13,0.85,50.21,2.64,0.0404
304,UE_0006,CELL_005,eMBB,0,-8.84,-73.13,-14.5,0,18,0.499,0.1,4.7,0.0174
304,UE_0007,CELL_001,URLLC,6,7.83,-69.91,-16.21,5,3,0.042,18.2,6.28,0.0492
304,UE_0008,CELL_002,mMTC,15,25.73,-104.14,-13.38,16,15,0.926,20.33,3.26,0.044
304,UE_0009,CELL_003,eMBB,13,21.34,-91.43,-8.58,12,13,0.914,31.77,2.34,0.0066
304,UE_0010,CELL_001,URLLC,11,17.65,-92.91,-9.71,10,19,0.789,40.8,12.75,0.048
304,UE_0011,CELL_001,mMTC,15,29.38,-95.25,-15.52,16,17,0.977,51.8,4.62,0.0206
304,UE_0012,CELL_005,eMBB,13,20.53,-119.3,-8.91,14,14,0.863,12.18,0.5,0.0456
304,UE_0013,CELL_003,URLLC,14,22.19,-82.61,-11.67,15,16,0.817,25.24,7.22,0.0361
304,UE_0014,CELL_005,mMTC,15,34.04,-77.94,-3.88,14,15,0.576,65.35,0.5,0.0204
304,UE_0015,CELL_004,eMBB,14,23.78,-93.7,-16.38,13,18,0.58,34.38,0.5,0.0205
304,UE_0016,CELL_003,URLLC,4,3.32,-102.13,-17.99,5,7,0.548,9.76,19.65,0.0372
304,UE_0017,CELL_000,mMTC,9,12.54,-100.88,-11.49,9,13,0.594,5.36,10.19,0.0257
304,UE_0018,CELL_004,eMBB,14,23.94,-98.23,-6.34,13,9,0.889,4.89,0.5,0.0151
304,UE_0019,CELL_004,URLLC,2,-1.46,-130.35,-11.46,1,2,0.368,6.88,0.5,0.0149
304,UE_0020,CELL_001,mMTC,14,23.09,-100.24,-8.45,15,17,0.129,42.35,2.69,0.0392
304,UE_0021,CELL_004,eMBB,14,22.53,-124.45,-10.39,15,8,0.21,10.79,0.5,0.0085
304,UE_0022,CELL_002,URLLC,7,8.72,-103.91,-14.37,6,6,0.701,0.3,0.5,0.0466
304,UE_0023,CELL_006,mMTC,13,21.17,-96.2,-15.76,13,9,0.524,49.83,3.19,0.0307
304,UE_0024,CELL_003,eMBB,11,17.95,-82.77,-12.54,11,10,0.25,47.75,0.5,0.0328
304,UE_0025,CELL_002,URLLC,2,-0.48,-103.42,-11.92,1,18,0.232,5.92,0.5,0.0005
304,UE_0026,CELL_001,mMTC,15,24.15,-94.75,-14.33,14,11,0.621,211.49,0.83,0.0361
304,UE_0027,CELL_000,eMBB,13,21.65,-108.59,-7.86,13,3,0.416,3.54,13.55,0.0469
304,UE_0028,CELL_006,URLLC,8,11.23,-84.23,-8.59,8,4,0.779,59.65,4.81,0.0221
304,UE_0029,CELL_000,mMTC,2,-1.54,-110.18,-10.86,2,15,0.084,16.62,6.45,0.024
304,UE_0030,CELL_005,eMBB,11,17.25,-84.06,-1.79,12,3,0.831,8.58,1.7,0.018
304,UE_0031,CELL_003,URLLC,10,14.18,-105.27,-16.37,11,4,0.822,30.96,4.51,0.0348
304,UE_0032,CELL_003,mMTC,9,13.2,-101.75,-6.95,8,7,0.479,32.12,12.46,0.0002
304,UE_0033,CELL_005,eMBB,11,17.63,-90.53,-6.29,12,8,0.33,1.53,3.37,0.0308
304,UE_0034,CELL_005,URLLC,8,10.37,-108.7,-8.5,8,7,0.444,16.52,0.5,0.0197
304,UE_0035,CELL_004,mMTC,8,10.81,-95.47,-16.56,9,6,0.229,15.86,0.69,0.0417
304,UE_0036,CELL_003,eMBB,4,3.97,-98.52,-14.33,4,16,0.497,17.54,1.08,0.0115
304,UE_0037,CELL_000,URLLC,10,15.89,-96.51,-15.23,10,16,0.373,16.8,2.38,0.0253
304,UE_0038,CELL_004,mMTC,7,8.79,-94.76,-17.78,7,3,0.802,29.33,1.55,0.048
304,UE_0039,CELL_002,eMBB,7,9.7,-86.27,-13.36,7,4,0.057,37.69,1.43,0.0369
304,UE_0040,CELL_004,URLLC,12,18.14,-89.26,-12.89,11,3,0.916,0.69,0.51,0.0337
304,UE_0041,CELL_005,mMTC,12,19.67,-103.73,-8.27,12,9,0.325,40.43,2.71,0.0105
304,UE_0042,CELL_003,eMBB,12,18.71,-115.5,-14.77,11,11,0.068,52.0,5.59,0.0371
304,UE_0043,CELL_001,URLLC,13,20.33,-96.72,-14.03,12,3,0.456,48.43,9.56,0.0294
304,UE_0044,CELL_006,mMTC,7,9.69,-80.36,-9.74,8,5,0.734,14.13,22.24,0.0136
304,UE_0045,CELL_001,eMBB,14,22.69,-74.16,-9.7,13,10,0.949,21.23,0.5,0.0155
304,UE_0046,CELL_005,URLLC,4,3.99,-95.23,-17.99,4,2,0.382,10.06,6.46,0.0246
304,UE_0047,CELL_002,mMTC,15,26.53,-79.62,-7.4,14,15,0.614,15.47,8.89,0.0425
304,UE_0048,CELL_000,eMBB,10,14.04,-93.92,-15.2,10,18,0.768,25.32,3.39,0.0107
304,UE_0049,CELL_005,URLLC,5,5.3,-103.58,-8.89,4,4,0.351,28.06,5.52,0.0054
305,UE_0000,CELL_003,eMBB,7,8.96,-106.15,-15.39,8,13,0.709,3.85,7.04,0.0141
305,UE_0001,CELL_003,URLLC,12,19.42,-122.98,-15.02,13,9,0.692,5.91,4.55,0.0304
305,UE_0002,CELL_002,mMTC,9,12.57,-106.19,-8.98,8,11,0.136,36.96,3.45,0.0381
305,UE_0003,CELL_001,eMBB,0,-5.09,-115.2,-6.51,0,17,0.403,0.1,3.17,0.0466
305,UE_0004,CELL_002,URLLC,5,5.09,-114.01,-17.94,4,7,0.544,36.1,0.78,0.0047
305,UE_0005,CELL_000,mMTC,13,21.58,-81.54,-1.3,13,16,0.501,15.08,0.5,0.0421
305,UE_0006,CELL_004,eMBB,11,16.57,-115.16,-10.42,11,3,0.087,28.66,4.8,0.0473
305,UE_0007,CELL_005,URLLC,7,9.47,-96.01,-13.18,8,6,0.367,65.53,3.32,0.0438
305,UE_0008,CELL_006,mMTC,11,16.39,-107.11,-11.44,12,13,0.333,14.11,5.71,0.0438
305,UE_0009,CELL_004,eMBB,6,6.89,-95.52,-10.57,5,11,0.764,5.6,0.5,0.034
305,UE_0010,CELL_006,URLLC,10,14.85,-108.02,-13.2,10,16,0.616,48.87,0.87,0.0077
305,UE_0011,CELL_002,mMTC,10,15.8,-84.58,-13.89,11,17,0.682,3.78,2.69,0.0265
305,UE_0012,CELL_005,eMBB,11,16.17,-88.61,-13.42,11,14,0.622,28.21,0.5,0.012
305,UE_0013,CELL_004,URLLC,14,23.97,-96.46,-18.96,15,12,0.26,28.38,3.96,0.0202
305,UE_0014,CELL_006,mMTC,15,25.51,-103.85,-11.95,15,18,0.685,75.23,0.5,0.0438
305,UE_0015,CELL_004,eMBB,13,21.38,-84.65,-10.16,12,11,0.548,14.37,3.7,0.0137
305,UE_0016,CELL_005,URLLC,9,12.96,-87.79,-8.86,10,19,0.185,13.71,1.02,0.0122
305,UE_0017,CELL_002,mMTC,12,19.4,-101.49,-15.75,11,17,0.519,1.02,2.68,0.0038
305,UE_0018,CELL_002,eMBB,15,24.83,-85.63,-13.11,16,10,0.375,89.02,0.5,0.0269
305,UE_0019,CELL_004,URLLC,8,11.66,-84.69,-7.51,7,18,0.065,20.45,7.3,0.0075
305,UE_0020,CELL_003,mMTC,13,21.64,-83.66,-17.39,14,15,0.144,57.25,4.52,0.0383
305,UE_0021,CELL_005,eMBB,9,12.91,-86.31,-11.6,9,14,0.587,17.02,14.09,0.0272
305,UE_0022,CELL_006,URLLC,10,14.49,-91.85,-7.14,11,8,0.703,37.32,14.87,0.0032
305,UE_0023,CELL_006,mMTC,6,6.47,-75.79,-12.78,5,15,0.698,12.33,1.8,0.0401
305,UE_0024,CELL_002,eMBB,8,11.9,-83.54,-10.42,7,15,0.607,9.32,0.5,0.0336
305,UE_0025,CELL_002,URLLC,12,18.45,-99.66,-9.19,12,2,0.002,17.56,7.02,0.0409
305,UE_0026,CELL_001,mMTC,5,4.78,-109.1,-14.51,4,2,0.941,6.2,17.02,0.0175
305,UE_0027,CELL_003,eMBB,7,8.49,-101.65,-10.4,6,15,0.732,2.44,20.8,0.0255
305,UE_0028,CELL_001,URLLC,12,18.42,-75.23,-11.76,13,15,0.202,36.2,7.95,0.0044
305,UE_0029,CELL_003,mMTC,15,29.55,-110.09,-4.67,14,5,0.756,13.64,5.13,0.0404
305,UE_0030,CELL_002,eMBB,13,20.07,-82.76,-13.1,14,6,0.92,47.24,11.9,0.0091
305,UE_0031,CELL_000,URLLC,15,25.93,-105.87,-14.17,16,13,0.659,3.23,11.1,0.0127
305,UE_0032,CELL_002,mMTC,8,11.53,-87.42,-14.99,8,2,0.557,3.52,1.95,0.0439
305,UE_0033,CELL_006,eMBB,10,15.37,-115.57,-14.65,11,4,0.952,19.97,2.71,0.0263
305,UE_0034,CELL_000,URLLC,6,6.11,-111.46,-3.87,6,19,0.311,4.26,13.99,0.0431
305,UE_0035,CELL_000,mMTC,8,10.85,-98.81,-15.53,8,1,0.294,38.38,0.82,0.0317
305,UE_0036,CELL_004,eMBB,10,15.66,-99.86,-5.76,10,18,0.698,97.56,2.88,0.0274
305,UE_0037,CELL_003,URLLC,8,11.74,-95.39,-20.59,8,18,0.933,20.1,14.28,0.0011
305,UE_0038,CELL_000,mMTC,11,16.52,-102.88,-12.26,12,8,0.602,20.36,0.5,0.0068
305,UE_0039,CELL_000,eMBB,11,17.84,-107.03,-10.32,11,5,0.576,0.12,7.36,0.008
305,UE_0040,CELL_000,URLLC,6,7.43,-105.79,-13.89,6,13,0.454,1.59,1.05,0.0391
305,UE_0041,CELL_002,mMTC,8,11.69,-87.92,-7.58,9,7,0.017,10.78,4.77,0.0401
305,UE_0042,CELL_006,eMBB,9,12.65,-104.6,-15.35,9,5,0.654,3.15,0.5,0.0293
305,UE_0043,CELL_004,URLLC,10,15.88,-99.98,-7.17,10,9,0.467,22.73,8.06,0.0094
305,UE_0044,CELL_000,mMTC,10,15.78,-116.38,-16.18,11,6,0.162,14.67,5.09,0.0319
305,UE_0045,CELL_006,eMBB,10,15.16,-102.23,-12.13,9,18,0.947,110.04,2.99,0.0076
305,UE_0046,CELL_000,URLLC,14,22.71,-103.06,-9.36,15,5,0.449,39.42,4.36,0.0473
305,UE_0047,CELL_004,mMTC,10,14.29,-94.28,-15.27,10,5,0.783,16.47,2.17,0.009
305,UE_0048,CELL_006,eMBB,6,7.85,-108.46,-9.51,7,4,0.81,9.76,7.53,0.0314
305,UE_0049,CELL_005,URLLC,9,12.8,-86.05,-9.95,8,19,0.134,21.8,2.03,0.0381
306,UE_0000,CELL_004,eMBB,14,22.75,-80.78,-9.77,13,15,0.668,54.8,2.55,0.0373
306,UE_0001,CELL_005,URLLC,15,26.46,-119.14,-20.25,14,16,0.487,11.81,2.75,0.0047
306,UE_0002,CELL_005,mMTC,7,8.04,-81.48,-13.74,6,13,0.6,27.97,0.5,0.0016
306,UE_0003,CELL_003,eMBB,7,9.2,-98.2,-16.31,6,8,0.923,12.03,11.8,0.0122
306,UE_0004,CELL_003,URLLC,8,10.86,-79.89,-15.54,9,12,0.875,18.93,2.39,0.0054
306,UE_0005,CELL_003,mMTC,13,21.31,-71.56,-13.88,13,18,0.944,11.74,7.67,0.0251
306,UE_0006,CELL_006,eMBB,13,21.47,-110.26,-12.55,12,19,0.398,49.56,9.77,0.02
306,UE_0007,CELL_000,URLLC,14,23.63,-97.82,-8.4,15,16,0.494,9.24,3.11,0.0313
306,UE_0008,CELL_003,mMTC,6,7.41,-75.51,-7.86,7,18,0.935,49.81,0.6,0.0419
306,UE_0009,CELL_002,eMBB,7,9.05,-97.36,-17.61,7,10,0.085,1.8,1.89,0.0448
306,UE_0010,CELL_000,URLLC,5,4.61,-105.23,-12.26,4,1,0.709,4.43,6.39,0.0161
306,UE_0011,CELL_000,mMTC,7,9.61,-103.29,-15.61,7,8,0.217,23.35,2.11,0.02
306,UE_0012,CELL_003,eMBB,7,8.6,-102.31,-14.07,6,2,0.377,29.9,1.25,0.0025
306,UE_0013,CELL_002,URLLC,15,29.07,-92.25,-12.78,15,3,0.677,22.29,0.5,0.0405
306,UE_0014,CELL_001,mMTC,15,30.16,-91.39,-15.6,16,1,0.017,32.78,2.54,0.02
306,UE_0015,CELL_006,eMBB,12,19.06,-99.03,-15.33,12,7,0.153,10.0,2.43,0.0316
306,UE_0016,CELL_000,URLLC,10,15.38,-96.87,-10.14,9,13,0.94,4.34,0.51,0.0355
306,UE_0017,CELL_003,mMTC,9,13.0,-101.28,-17.38,9,18,0.908,104.93,5.08,0.0199
306,UE_0018,CELL_000,eMBB,12,19.53,-95.42,-9.04,12,5,0.793,2.63,0.5,0.0403
306,UE_0019,CELL_003,URLLC,9,12.17,-81.52,-16.97,8,7,0.814,3.05,1.3,0.004
306,UE_0020,CELL_001,mMTC,9,12.95,-89.66,-8.78,9,15,0.88,7.41,6.07,0.0132
306,UE_0021,CELL_005,eMBB,11,17.24,-101.46,-11.73,10,3,0.541,33.05,1.14,0.014
306,UE_0022,CELL_001,URLLC,9,12.2,-88.98,-7.63,10,8,0.522,64.27,3.02,0.019
306,UE_0023,CELL_001,mMTC,9,13.14,-85.14,-8.94,9,8,0.555,4.41,0.5,0.0489
306,UE_0024,CELL_005,eMBB,14,23.44,-99.63,-14.06,14,16,0.971,37.45,0.5,0.0466
306,UE_0025,CELL_001,URLLC,7,9.77,-65.87,-11.24,6,10,0.45,3.27,2.76,0.0307
306,UE_0026,CELL_005,mMTC,12,18.71,-87.81,-10.1,13,9,0.653,12.11,3.66,0.0125
306,UE_0027,CELL_000,eMBB,8,11.01,-106.83,-7.9,9,10,0.914,5.52,6.24,0.0178
306,UE_0028,CELL_002,URLLC,13,21.93,-100.51,-15.53,12,1,0.352,12.7,9.21,0.0377
306,UE_0029,CELL_000,mMTC,7,8.07,-108.17,-8.33,6,19,0.556,10.76,5.18,0.0162
306,UE_0030,CELL_003,eMBB,9,13.37,-102.0,-16.85,10,1,0.434,76.62,0.71,0.0185
306,UE_0031,CELL_003,URLLC,7,9.74,-89.72,-13.51,6,12,0.133,55.27,1.88,0.0395
306,UE_0032,CELL_002,mMTC,8,11.93,-109.28,-12.4,9,10,0.212,46.85,1.28,0.0251
306,UE_0033,CELL_002,eMBB,4,2.35,-92.17,-10.79,4,4,0.664,45.49,0.5,0.0319
306,UE_0034,CELL_004,URLLC,2,-1.86,-116.57,-11.09,3,7,0.365,2.63,3.0,0.0101
306,UE_0035,CELL_002,mMTC,14,23.99,-90.52,-10.29,14,10,0.691,15.39,4.08,0.0272
306,UE_0036,CELL_001,eMBB,15,28.45,-96.79,-10.46,15,11,0.151,164.07,2.29,0.0377
306,UE_0037,CELL_000,URLLC,8,10.6,-102.22,-10.52,8,7,0.353,6.84,6.49,0.0401
306,UE_0038,CELL_006,mMTC,9,13.97,-89.85,-10.0,9,17,0.596,27.12,6.18,0.0213
306,UE_0039,CELL_005,eMBB,15,24.37,-87.1,-8.58,14,17,0.487,90.73,2.44,0.0093
306,UE_0040,CELL_002,URLLC,14,22.7,-91.11,-8.0,14,6,0.961,33.95,12.01,0.0056
306,UE_0041,CELL_005,mMTC,15,31.56,-101.21,-13.49,14,16,0.633,25.32,9.33,0.0105
306,UE_0042,CELL_000,eMBB,10,15.05,-93.34,-6.24,10,15,0.584,6.25,12.45,0.0476
306,UE_0043,CELL_006,URLLC,9,12.05,-106.74,-7.59,9,7,0.814,179.85,1.66,0.0084
